query_id,query_len,max_raw_score,max_norm_score_max_len_frac,max_norm_score_align_len_frac,max_similarity_percent
sequence_117,30,18.0,0.5806451612903226,0.5806451612903226,58.06451612903226
sequence_118,30,16.0,0.5161290322580645,0.5161290322580645,51.61290322580645
sequence_119,30,15.0,0.5,0.5,50.0
sequence_120,30,15.0,0.5,0.5,50.0
sequence_121,30,15.0,0.46875,0.46875,46.875
sequence_122,30,15.0,0.5,0.5,50.0
sequence_123,30,13.0,0.43333333333333335,0.43333333333333335,43.333333333333336
sequence_124,30,14.0,0.4666666666666667,0.4666666666666667,46.666666666666664
sequence_125,30,15.0,0.4838709677419355,0.4838709677419355,48.38709677419355
sequence_126,30,19.0,0.6129032258064516,0.6129032258064516,61.29032258064516
sequence_127,30,15.0,0.5,0.5,50.0
sequence_128,30,14.0,0.4666666666666667,0.4666666666666667,46.666666666666664
sequence_129,30,14.0,0.4666666666666667,0.4666666666666667,46.666666666666664
sequence_130,30,14.0,0.4666666666666667,0.4666666666666667,46.666666666666664
sequence_131,30,14.0,0.45161290322580644,0.45161290322580644,45.16129032258064
sequence_132,30,14.0,0.45161290322580644,0.45161290322580644,45.16129032258064
sequence_133,30,16.0,0.5,0.5,50.0
sequence_134,30,16.0,0.5161290322580645,0.5161290322580645,51.61290322580645
sequence_135,30,19.0,0.5588235294117647,0.5588235294117647,55.88235294117647
sequence_136,30,14.0,0.4666666666666667,0.4666666666666667,46.666666666666664
sequence_137,30,15.0,0.5,0.5,50.0
sequence_138,30,15.0,0.5,0.5,50.0
sequence_139,30,15.0,0.5,0.5,50.0
sequence_140,30,14.0,0.4666666666666667,0.4666666666666667,46.666666666666664
sequence_141,30,14.0,0.4666666666666667,0.4666666666666667,46.666666666666664
sequence_142,30,13.0,0.43333333333333335,0.43333333333333335,43.333333333333336
sequence_143,30,13.0,0.43333333333333335,0.43333333333333335,43.333333333333336
sequence_144,30,14.0,0.4666666666666667,0.4666666666666667,46.666666666666664
sequence_145,30,16.0,0.5333333333333333,0.5333333333333333,53.333333333333336
sequence_146,30,13.0,0.43333333333333335,0.43333333333333335,43.333333333333336
sequence_147,30,13.0,0.43333333333333335,0.43333333333333335,43.333333333333336
sequence_148,30,14.0,0.4375,0.4375,43.75
sequence_149,30,15.0,0.5,0.5,50.0
sequence_150,30,20.0,0.5714285714285714,0.5714285714285714,57.14285714285714
sequence_151,30,15.0,0.4838709677419355,0.4838709677419355,48.38709677419355
sequence_152,30,14.0,0.4666666666666667,0.4666666666666667,46.666666666666664
sequence_153,30,15.0,0.5,0.5,50.0
sequence_154,30,13.0,0.43333333333333335,0.43333333333333335,43.333333333333336
sequence_155,30,14.0,0.4666666666666667,0.4666666666666667,46.666666666666664
sequence_156,30,15.0,0.4838709677419355,0.4838709677419355,48.38709677419355
sequence_157,30,15.0,0.5,0.5,50.0
sequence_158,30,15.0,0.45454545454545453,0.45454545454545453,45.45454545454545
sequence_159,30,17.0,0.4722222222222222,0.4722222222222222,47.22222222222222
sequence_160,30,15.0,0.5,0.5,50.0
sequence_161,30,13.0,0.43333333333333335,0.43333333333333335,43.333333333333336
sequence_162,30,15.0,0.5,0.5,50.0
sequence_163,30,14.0,0.4666666666666667,0.4666666666666667,46.666666666666664
sequence_164,30,15.0,0.5,0.5,50.0
sequence_165,30,14.0,0.4375,0.4375,43.75
sequence_166,30,14.0,0.4666666666666667,0.4666666666666667,46.666666666666664
sequence_167,30,14.0,0.4666666666666667,0.4666666666666667,46.666666666666664
sequence_168,30,16.0,0.5333333333333333,0.5333333333333333,53.333333333333336
sequence_169,30,13.0,0.43333333333333335,0.43333333333333335,43.333333333333336
sequence_170,30,15.0,0.5,0.5,50.0
sequence_171,30,14.0,0.4666666666666667,0.4666666666666667,46.666666666666664
sequence_172,30,18.0,0.47368421052631576,0.47368421052631576,47.368421052631575
sequence_173,30,13.0,0.43333333333333335,0.43333333333333335,43.333333333333336
sequence_174,30,15.0,0.5,0.5,50.0
sequence_175,30,14.0,0.4666666666666667,0.4666666666666667,46.666666666666664
sequence_176,30,14.0,0.4375,0.4375,43.75
sequence_177,30,15.0,0.5,0.5,50.0
sequence_178,30,14.0,0.4666666666666667,0.4666666666666667,46.666666666666664
sequence_179,30,14.0,0.4666666666666667,0.4666666666666667,46.666666666666664
sequence_180,30,13.0,0.43333333333333335,0.43333333333333335,43.333333333333336
sequence_181,30,17.0,0.5483870967741935,0.5483870967741935,54.83870967741935
sequence_182,30,16.0,0.5333333333333333,0.5333333333333333,53.333333333333336
sequence_183,30,15.0,0.5,0.5,50.0
sequence_184,30,15.0,0.5,0.5,50.0
sequence_185,30,14.0,0.4375,0.4375,43.75
sequence_186,30,13.0,0.43333333333333335,0.43333333333333335,43.333333333333336
sequence_187,30,13.0,0.43333333333333335,0.43333333333333335,43.333333333333336
sequence_188,30,15.0,0.46875,0.46875,46.875
sequence_189,30,13.0,0.43333333333333335,0.43333333333333335,43.333333333333336
sequence_190,30,14.0,0.4375,0.4375,43.75
sequence_191,30,16.0,0.48484848484848486,0.48484848484848486,48.484848484848484
sequence_192,30,15.0,0.4838709677419355,0.4838709677419355,48.38709677419355
sequence_193,30,13.0,0.43333333333333335,0.43333333333333335,43.333333333333336
sequence_194,30,16.0,0.5333333333333333,0.5333333333333333,53.333333333333336
sequence_195,30,14.0,0.4666666666666667,0.4666666666666667,46.666666666666664
sequence_196,30,15.0,0.45454545454545453,0.45454545454545453,45.45454545454545
sequence_197,30,14.0,0.4666666666666667,0.4666666666666667,46.666666666666664
sequence_198,30,14.0,0.4666666666666667,0.4666666666666667,46.666666666666664
sequence_199,30,13.0,0.43333333333333335,0.43333333333333335,43.333333333333336
sequence_200,30,16.0,0.5333333333333333,0.5333333333333333,53.333333333333336
