query_id,query_len,max_raw_score,max_norm_score_max_len_frac,max_norm_score_align_len_frac,max_similarity_percent
rand_52,29,12.0,0.41379310344827586,0.41379310344827586,41.37931034482759
rand_53,18,9.0,0.45,0.45,45.0
rand_54,34,15.0,0.4411764705882353,0.4411764705882353,44.11764705882353
rand_55,50,21.0,0.42,0.42,42.0
rand_56,34,14.0,0.4117647058823529,0.4117647058823529,41.17647058823529
rand_57,29,13.0,0.43333333333333335,0.43333333333333335,43.333333333333336
rand_58,18,9.0,0.47368421052631576,0.47368421052631576,47.368421052631575
rand_59,35,15.0,0.42857142857142855,0.42857142857142855,42.857142857142854
rand_60,48,20.0,0.4166666666666667,0.4166666666666667,41.66666666666667
rand_61,10,5.0,0.5,0.5,50.0
rand_62,41,16.0,0.3902439024390244,0.3902439024390244,39.02439024390244
rand_63,46,20.0,0.40816326530612246,0.40816326530612246,40.816326530612244
rand_64,14,7.0,0.5,0.5,50.0
rand_65,50,21.0,0.42,0.42,42.0
rand_66,28,12.0,0.42857142857142855,0.42857142857142855,42.857142857142854
rand_67,46,19.0,0.41304347826086957,0.41304347826086957,41.30434782608695
rand_68,14,8.0,0.47058823529411764,0.47058823529411764,47.05882352941176
rand_69,22,11.0,0.5,0.5,50.0
rand_70,30,13.0,0.43333333333333335,0.43333333333333335,43.333333333333336
rand_71,23,11.0,0.4782608695652174,0.4782608695652174,47.82608695652174
rand_72,26,11.0,0.4230769230769231,0.4230769230769231,42.30769230769231
rand_73,46,20.0,0.40816326530612246,0.40816326530612246,40.816326530612244
rand_74,47,20.0,0.425531914893617,0.425531914893617,42.5531914893617
rand_75,17,8.0,0.47058823529411764,0.47058823529411764,47.05882352941176
rand_76,32,14.0,0.4375,0.4375,43.75
rand_77,12,6.0,0.5,0.5,50.0
rand_78,34,15.0,0.4411764705882353,0.4411764705882353,44.11764705882353
rand_79,10,5.0,0.5,0.5,50.0
rand_80,34,15.0,0.42857142857142855,0.42857142857142855,42.857142857142854
rand_81,49,20.0,0.40816326530612246,0.40816326530612246,40.816326530612244
rand_82,42,17.0,0.40476190476190477,0.40476190476190477,40.476190476190474
rand_83,27,12.0,0.4444444444444444,0.4444444444444444,44.44444444444444
rand_84,50,21.0,0.4117647058823529,0.4117647058823529,41.17647058823529
rand_85,36,15.0,0.4166666666666667,0.4166666666666667,41.66666666666667
rand_86,39,17.0,0.4146341463414634,0.4146341463414634,41.46341463414634
rand_87,23,10.0,0.43478260869565216,0.43478260869565216,43.47826086956522
rand_88,16,7.0,0.4375,0.4375,43.75
rand_89,44,17.0,0.38636363636363635,0.38636363636363635,38.63636363636363
rand_90,49,23.0,0.39655172413793105,0.39655172413793105,39.6551724137931
rand_91,43,18.0,0.4186046511627907,0.4186046511627907,41.86046511627907
rand_92,30,13.0,0.41935483870967744,0.41935483870967744,41.935483870967744
rand_93,13,6.0,0.46153846153846156,0.46153846153846156,46.15384615384615
rand_94,37,16.0,0.43243243243243246,0.43243243243243246,43.24324324324324
rand_95,17,8.0,0.4444444444444444,0.4444444444444444,44.44444444444444
rand_96,26,11.0,0.39285714285714285,0.39285714285714285,39.285714285714285
rand_97,14,8.0,0.5333333333333333,0.5333333333333333,53.333333333333336
rand_98,45,19.0,0.40425531914893614,0.40425531914893614,40.42553191489361
rand_99,12,6.0,0.5,0.5,50.0
rand_100,15,8.0,0.47058823529411764,0.47058823529411764,47.05882352941176
rand_101,14,7.0,0.5,0.5,50.0
rand_102,21,10.0,0.45454545454545453,0.45454545454545453,45.45454545454545
rand_103,15,8.0,0.5,0.5,50.0
rand_104,40,16.0,0.4,0.4,40.0
rand_105,32,13.0,0.40625,0.40625,40.625
rand_106,26,12.0,0.42857142857142855,0.42857142857142855,42.857142857142854
rand_107,38,17.0,0.4473684210526316,0.4473684210526316,44.73684210526316
rand_108,24,10.0,0.4166666666666667,0.4166666666666667,41.66666666666667
rand_109,11,6.0,0.5454545454545454,0.5454545454545454,54.54545454545454
rand_110,24,11.0,0.44,0.44,44.0
rand_111,35,15.0,0.42857142857142855,0.42857142857142855,42.857142857142854
rand_112,24,11.0,0.4583333333333333,0.4583333333333333,45.83333333333333
rand_113,42,18.0,0.42857142857142855,0.42857142857142855,42.857142857142854
rand_114,42,17.0,0.40476190476190477,0.40476190476190477,40.476190476190474
rand_115,19,9.0,0.47368421052631576,0.47368421052631576,47.368421052631575
rand_116,34,15.0,0.42857142857142855,0.42857142857142855,42.857142857142854
rand_117,45,19.0,0.41304347826086957,0.41304347826086957,41.30434782608695
rand_118,32,15.0,0.45454545454545453,0.45454545454545453,45.45454545454545
rand_119,24,11.0,0.4583333333333333,0.4583333333333333,45.83333333333333
rand_120,38,15.0,0.39473684210526316,0.39473684210526316,39.473684210526315
rand_121,44,19.0,0.3877551020408163,0.3877551020408163,38.775510204081634
rand_122,35,17.0,0.4857142857142857,0.4857142857142857,48.57142857142857
rand_123,44,17.0,0.38636363636363635,0.38636363636363635,38.63636363636363
rand_124,44,19.0,0.41304347826086957,0.41304347826086957,41.30434782608695
rand_125,50,20.0,0.4,0.4,40.0
rand_126,46,20.0,0.425531914893617,0.425531914893617,42.5531914893617
rand_127,20,9.0,0.45,0.45,45.0
rand_128,40,17.0,0.425,0.425,42.5
rand_129,11,6.0,0.5454545454545454,0.5454545454545454,54.54545454545454
rand_130,29,15.0,0.4166666666666667,0.4166666666666667,41.66666666666667
rand_131,22,10.0,0.45454545454545453,0.45454545454545453,45.45454545454545
rand_132,45,20.0,0.425531914893617,0.425531914893617,42.5531914893617
rand_133,10,5.0,0.5,0.5,50.0
rand_134,24,10.0,0.4166666666666667,0.4166666666666667,41.66666666666667
rand_135,48,20.0,0.4166666666666667,0.4166666666666667,41.66666666666667
rand_136,39,16.0,0.41025641025641024,0.41025641025641024,41.02564102564102
rand_137,10,6.0,0.6,0.6,60.0
rand_138,49,20.0,0.40816326530612246,0.40816326530612246,40.816326530612244
rand_139,23,10.0,0.43478260869565216,0.43478260869565216,43.47826086956522
rand_140,12,7.0,0.5384615384615384,0.5384615384615384,53.84615384615385
rand_141,42,17.0,0.40476190476190477,0.40476190476190477,40.476190476190474
rand_142,10,5.0,0.5,0.5,50.0
rand_143,34,17.0,0.5,0.5,50.0
rand_144,47,20.0,0.425531914893617,0.425531914893617,42.5531914893617
rand_145,33,15.0,0.4411764705882353,0.4411764705882353,44.11764705882353
rand_146,14,7.0,0.5,0.5,50.0
rand_147,37,18.0,0.4,0.4,40.0
rand_148,40,16.0,0.4,0.4,40.0
rand_149,33,13.0,0.3939393939393939,0.3939393939393939,39.39393939393939
rand_150,19,9.0,0.45,0.45,45.0
rand_151,46,19.0,0.40425531914893614,0.40425531914893614,40.42553191489361
rand_152,38,17.0,0.40476190476190477,0.40476190476190477,40.476190476190474
rand_153,21,11.0,0.44,0.44,44.0
rand_154,21,10.0,0.47619047619047616,0.47619047619047616,47.61904761904761
rand_155,21,10.0,0.47619047619047616,0.47619047619047616,47.61904761904761
rand_156,13,7.0,0.5384615384615384,0.5384615384615384,53.84615384615385
rand_157,23,14.0,0.4827586206896552,0.4827586206896552,48.275862068965516
rand_158,31,14.0,0.42424242424242425,0.42424242424242425,42.42424242424242
rand_159,36,16.0,0.4444444444444444,0.4444444444444444,44.44444444444444
rand_160,44,18.0,0.4090909090909091,0.4090909090909091,40.909090909090914
rand_161,45,18.0,0.4,0.4,40.0
rand_162,25,10.0,0.38461538461538464,0.38461538461538464,38.46153846153847
rand_163,21,9.0,0.42857142857142855,0.42857142857142855,42.857142857142854
rand_164,15,8.0,0.5333333333333333,0.5333333333333333,53.333333333333336
rand_165,41,16.0,0.3902439024390244,0.3902439024390244,39.02439024390244
rand_166,39,17.0,0.38636363636363635,0.38636363636363635,38.63636363636363
rand_167,32,14.0,0.4375,0.4375,43.75
rand_168,32,13.0,0.40625,0.40625,40.625
rand_169,45,20.0,0.425531914893617,0.425531914893617,42.5531914893617
rand_170,15,8.0,0.5,0.5,50.0
rand_171,41,17.0,0.4146341463414634,0.4146341463414634,41.46341463414634
rand_172,22,10.0,0.45454545454545453,0.45454545454545453,45.45454545454545
rand_173,33,16.0,0.45714285714285713,0.45714285714285713,45.714285714285715
rand_174,12,6.0,0.5,0.5,50.0
rand_175,26,10.0,0.38461538461538464,0.38461538461538464,38.46153846153847
rand_176,28,13.0,0.3939393939393939,0.3939393939393939,39.39393939393939
rand_177,30,15.0,0.4411764705882353,0.4411764705882353,44.11764705882353
rand_178,21,11.0,0.5,0.5,50.0
rand_179,50,20.0,0.4,0.4,40.0
rand_180,18,8.0,0.4,0.4,40.0
rand_181,37,15.0,0.40540540540540543,0.40540540540540543,40.54054054054054
rand_182,37,16.0,0.43243243243243246,0.43243243243243246,43.24324324324324
rand_183,46,20.0,0.43478260869565216,0.43478260869565216,43.47826086956522
rand_184,17,8.0,0.47058823529411764,0.47058823529411764,47.05882352941176
rand_185,13,7.0,0.5384615384615384,0.5384615384615384,53.84615384615385
rand_186,33,14.0,0.42424242424242425,0.42424242424242425,42.42424242424242
rand_187,12,6.0,0.5,0.5,50.0
rand_188,27,12.0,0.4444444444444444,0.4444444444444444,44.44444444444444
rand_189,39,16.0,0.41025641025641024,0.41025641025641024,41.02564102564102
rand_190,17,9.0,0.5294117647058824,0.5294117647058824,52.94117647058824
rand_191,50,22.0,0.44,0.44,44.0
rand_192,29,16.0,0.47058823529411764,0.47058823529411764,47.05882352941176
rand_193,23,12.0,0.46153846153846156,0.46153846153846156,46.15384615384615
rand_194,50,21.0,0.42,0.42,42.0
rand_195,25,11.0,0.44,0.44,44.0
rand_196,10,5.0,0.5,0.5,50.0
rand_197,30,13.0,0.43333333333333335,0.43333333333333335,43.333333333333336
rand_198,43,17.0,0.3953488372093023,0.3953488372093023,39.53488372093023
rand_199,14,7.0,0.5,0.5,50.0
rand_200,28,12.0,0.42857142857142855,0.42857142857142855,42.857142857142854
rand_201,26,11.0,0.4230769230769231,0.4230769230769231,42.30769230769231
rand_202,11,6.0,0.5454545454545454,0.5454545454545454,54.54545454545454
rand_203,34,13.0,0.38235294117647056,0.38235294117647056,38.23529411764706
rand_204,32,15.0,0.46875,0.46875,46.875
rand_205,19,10.0,0.5,0.5,50.0
rand_206,14,7.0,0.4375,0.4375,43.75
rand_207,33,15.0,0.45454545454545453,0.45454545454545453,45.45454545454545
rand_208,38,18.0,0.47368421052631576,0.47368421052631576,47.368421052631575
rand_209,22,10.0,0.45454545454545453,0.45454545454545453,45.45454545454545
rand_210,19,9.0,0.45,0.45,45.0
rand_211,31,14.0,0.42424242424242425,0.42424242424242425,42.42424242424242
rand_212,29,12.0,0.41379310344827586,0.41379310344827586,41.37931034482759
rand_213,10,5.0,0.5,0.5,50.0
rand_214,20,9.0,0.45,0.45,45.0
rand_215,47,21.0,0.4117647058823529,0.4117647058823529,41.17647058823529
rand_216,37,15.0,0.40540540540540543,0.40540540540540543,40.54054054054054
rand_217,40,18.0,0.45,0.45,45.0
rand_218,30,12.0,0.4,0.4,40.0
rand_219,24,11.0,0.4583333333333333,0.4583333333333333,45.83333333333333
rand_220,34,14.0,0.4117647058823529,0.4117647058823529,41.17647058823529
rand_221,48,19.0,0.3877551020408163,0.3877551020408163,38.775510204081634
rand_222,16,9.0,0.45,0.45,45.0
rand_223,23,10.0,0.43478260869565216,0.43478260869565216,43.47826086956522
rand_224,21,9.0,0.42857142857142855,0.42857142857142855,42.857142857142854
rand_225,39,16.0,0.3902439024390244,0.3902439024390244,39.02439024390244
rand_226,20,11.0,0.4782608695652174,0.4782608695652174,47.82608695652174
rand_227,31,13.0,0.41935483870967744,0.41935483870967744,41.935483870967744
rand_228,42,18.0,0.42857142857142855,0.42857142857142855,42.857142857142854
rand_229,49,19.0,0.3877551020408163,0.3877551020408163,38.775510204081634
rand_230,13,7.0,0.4666666666666667,0.4666666666666667,46.666666666666664
rand_231,50,20.0,0.4,0.4,40.0
rand_232,27,12.0,0.4444444444444444,0.4444444444444444,44.44444444444444
rand_233,17,8.0,0.47058823529411764,0.47058823529411764,47.05882352941176
rand_234,42,18.0,0.4090909090909091,0.4090909090909091,40.909090909090914
rand_235,32,14.0,0.42424242424242425,0.42424242424242425,42.42424242424242
rand_236,26,12.0,0.4444444444444444,0.4444444444444444,44.44444444444444
rand_237,40,19.0,0.4222222222222222,0.4222222222222222,42.22222222222222
rand_238,14,7.0,0.5,0.5,50.0
rand_239,11,7.0,0.5833333333333334,0.5833333333333334,58.333333333333336
rand_240,29,12.0,0.41379310344827586,0.41379310344827586,41.37931034482759
rand_241,40,16.0,0.4,0.4,40.0
rand_242,17,8.0,0.4444444444444444,0.4444444444444444,44.44444444444444
rand_243,12,6.0,0.5,0.5,50.0
rand_244,33,14.0,0.42424242424242425,0.42424242424242425,42.42424242424242
rand_245,50,20.0,0.4,0.4,40.0
rand_246,34,15.0,0.4411764705882353,0.4411764705882353,44.11764705882353
rand_247,35,15.0,0.4166666666666667,0.4166666666666667,41.66666666666667
rand_248,43,17.0,0.3953488372093023,0.3953488372093023,39.53488372093023
rand_249,10,5.0,0.5,0.5,50.0
rand_250,24,11.0,0.4583333333333333,0.4583333333333333,45.83333333333333
rand_251,43,21.0,0.42,0.42,42.0
rand_252,11,7.0,0.5833333333333334,0.5833333333333334,58.333333333333336
rand_253,10,5.0,0.5,0.5,50.0
rand_254,38,17.0,0.4473684210526316,0.4473684210526316,44.73684210526316
rand_255,38,16.0,0.42105263157894735,0.42105263157894735,42.10526315789473
rand_256,39,16.0,0.4,0.4,40.0
rand_257,13,7.0,0.4666666666666667,0.4666666666666667,46.666666666666664
rand_258,50,19.0,0.38,0.38,38.0
rand_259,39,17.0,0.4358974358974359,0.4358974358974359,43.58974358974359
rand_260,11,8.0,0.6153846153846154,0.6153846153846154,61.53846153846154
rand_261,22,11.0,0.5,0.5,50.0
rand_262,30,14.0,0.4666666666666667,0.4666666666666667,46.666666666666664
rand_263,28,13.0,0.43333333333333335,0.43333333333333335,43.333333333333336
rand_264,35,15.0,0.4166666666666667,0.4166666666666667,41.66666666666667
rand_265,31,13.0,0.41935483870967744,0.41935483870967744,41.935483870967744
rand_266,11,6.0,0.46153846153846156,0.46153846153846156,46.15384615384615
rand_267,23,11.0,0.4583333333333333,0.4583333333333333,45.83333333333333
rand_268,11,6.0,0.5454545454545454,0.5454545454545454,54.54545454545454
rand_269,41,17.0,0.4146341463414634,0.4146341463414634,41.46341463414634
rand_270,38,17.0,0.4473684210526316,0.4473684210526316,44.73684210526316
rand_271,47,20.0,0.425531914893617,0.425531914893617,42.5531914893617
rand_272,39,17.0,0.4358974358974359,0.4358974358974359,43.58974358974359
rand_273,50,20.0,0.4,0.4,40.0
rand_274,23,11.0,0.4583333333333333,0.4583333333333333,45.83333333333333
rand_275,12,6.0,0.46153846153846156,0.46153846153846156,46.15384615384615
rand_276,37,16.0,0.43243243243243246,0.43243243243243246,43.24324324324324
rand_277,49,21.0,0.42,0.42,42.0
rand_278,18,9.0,0.47368421052631576,0.47368421052631576,47.368421052631575
rand_279,47,19.0,0.40425531914893614,0.40425531914893614,40.42553191489361
rand_280,35,14.0,0.4,0.4,40.0
