query_id,query_len,max_raw_score,max_norm_score_max_len_frac,max_norm_score_align_len_frac,max_similarity_percent
seq_rank_42,34,17.0,0.5,0.5,50.0
seq_rank_43,45,22.0,0.4888888888888889,0.4888888888888889,48.888888888888886
seq_rank_44,48,25.0,0.4807692307692308,0.4807692307692308,48.07692307692308
seq_rank_45,33,17.0,0.5151515151515151,0.5151515151515151,51.515151515151516
seq_rank_46,40,19.0,0.475,0.475,47.5
seq_rank_47,27,14.0,0.5185185185185185,0.5185185185185185,51.85185185185185
seq_rank_48,35,17.0,0.4857142857142857,0.4857142857142857,48.57142857142857
seq_rank_49,43,22.0,0.5,0.5,50.0
seq_rank_50,49,24.0,0.48,0.48,48.0
seq_rank_51,32,16.0,0.4444444444444444,0.4444444444444444,44.44444444444444
seq_rank_52,45,21.0,0.4666666666666667,0.4666666666666667,46.666666666666664
seq_rank_53,17,10.0,0.5555555555555556,0.5555555555555556,55.55555555555556
seq_rank_54,35,16.0,0.45714285714285713,0.45714285714285713,45.714285714285715
seq_rank_55,11,6.0,0.5,0.5,50.0
seq_rank_56,34,17.0,0.5,0.5,50.0
seq_rank_57,49,25.0,0.4098360655737705,0.4098360655737705,40.98360655737705
seq_rank_58,48,21.0,0.42,0.42,42.0
seq_rank_59,17,9.0,0.5294117647058824,0.5294117647058824,52.94117647058824
seq_rank_60,28,14.0,0.4827586206896552,0.4827586206896552,48.275862068965516
seq_rank_61,28,13.0,0.4642857142857143,0.4642857142857143,46.42857142857143
seq_rank_62,46,21.0,0.45652173913043476,0.45652173913043476,45.65217391304348
seq_rank_63,36,17.0,0.4722222222222222,0.4722222222222222,47.22222222222222
seq_rank_64,16,9.0,0.5,0.5,50.0
seq_rank_65,28,16.0,0.5714285714285714,0.5714285714285714,57.14285714285714
seq_rank_66,49,23.0,0.4423076923076923,0.4423076923076923,44.230769230769226
seq_rank_67,32,19.0,0.5277777777777778,0.5277777777777778,52.77777777777778
seq_rank_68,18,9.0,0.5,0.5,50.0
seq_rank_69,46,23.0,0.5,0.5,50.0
seq_rank_70,23,12.0,0.5217391304347826,0.5217391304347826,52.17391304347826
seq_rank_71,11,6.0,0.5454545454545454,0.5454545454545454,54.54545454545454
seq_rank_72,32,15.0,0.46875,0.46875,46.875
seq_rank_73,40,18.0,0.45,0.45,45.0
seq_rank_74,11,6.0,0.46153846153846156,0.46153846153846156,46.15384615384615
seq_rank_75,27,14.0,0.5185185185185185,0.5185185185185185,51.85185185185185
seq_rank_76,49,22.0,0.4489795918367347,0.4489795918367347,44.89795918367347
seq_rank_77,24,13.0,0.5416666666666666,0.5416666666666666,54.166666666666664
seq_rank_78,45,22.0,0.4888888888888889,0.4888888888888889,48.888888888888886
seq_rank_79,50,24.0,0.46153846153846156,0.46153846153846156,46.15384615384615
seq_rank_80,11,6.0,0.5454545454545454,0.5454545454545454,54.54545454545454
seq_rank_81,29,16.0,0.5,0.5,50.0
seq_rank_82,43,20.0,0.46511627906976744,0.46511627906976744,46.51162790697674
seq_rank_83,34,17.0,0.5,0.5,50.0
seq_rank_84,48,22.0,0.4230769230769231,0.4230769230769231,42.30769230769231
seq_rank_85,18,10.0,0.5,0.5,50.0
seq_rank_86,19,12.0,0.6,0.6,60.0
seq_rank_87,35,16.0,0.45714285714285713,0.45714285714285713,45.714285714285715
seq_rank_88,28,14.0,0.5,0.5,50.0
seq_rank_89,33,16.0,0.48484848484848486,0.48484848484848486,48.484848484848484
seq_rank_90,11,6.0,0.5454545454545454,0.5454545454545454,54.54545454545454
seq_rank_91,48,26.0,0.5,0.5,50.0
seq_rank_92,24,13.0,0.48148148148148145,0.48148148148148145,48.148148148148145
seq_rank_93,24,13.0,0.5416666666666666,0.5416666666666666,54.166666666666664
seq_rank_94,11,6.0,0.5454545454545454,0.5454545454545454,54.54545454545454
seq_rank_95,49,28.0,0.4827586206896552,0.4827586206896552,48.275862068965516
seq_rank_96,32,15.0,0.46875,0.46875,46.875
seq_rank_97,18,9.0,0.5,0.5,50.0
seq_rank_98,49,25.0,0.4807692307692308,0.4807692307692308,48.07692307692308
seq_rank_99,43,21.0,0.4772727272727273,0.4772727272727273,47.72727272727273
seq_rank_100,22,11.0,0.5,0.5,50.0
