query_id,query_len,max_raw_score,max_norm_score_max_len_frac,max_norm_score_align_len_frac,max_similarity_percent
seq_rank_85,16,12.0,0.631578947368421,0.631578947368421,63.1578947368421
seq_rank_86,16,9.0,0.5625,0.5625,56.25
seq_rank_87,16,12.0,0.75,0.75,75.0
seq_rank_88,16,9.0,0.5294117647058824,0.5294117647058824,52.94117647058824
seq_rank_89,16,10.0,0.625,0.625,62.5
seq_rank_90,20,10.0,0.5,0.5,50.0
seq_rank_91,20,11.0,0.5238095238095238,0.5238095238095238,52.38095238095239
seq_rank_92,20,12.0,0.6,0.6,60.0
seq_rank_93,20,13.0,0.5909090909090909,0.5909090909090909,59.09090909090909
seq_rank_94,20,13.0,0.5909090909090909,0.5909090909090909,59.09090909090909
seq_rank_95,20,13.0,0.65,0.65,65.0
seq_rank_96,20,11.0,0.55,0.55,55.00000000000001
seq_rank_97,20,12.0,0.6,0.6,60.0
seq_rank_98,20,10.0,0.5,0.5,50.0
seq_rank_99,20,12.0,0.6,0.6,60.0
