design_id,boltz2_iptm,boltz2_ptm,boltz2_plddt,boltz2_affinity_pred_value,boltz2_affinity_prob_binary
NDM5_2348,0.3227771818637848,0.8664841055870056,0.8962212204933167,,
NDM5_2379,0.45390838384628296,0.8859525918960571,0.8651191592216492,,
NDM5_244_0,0.6960254907608032,0.949751615524292,0.9204999208450317,,
NDM5_244_1,0.5373168587684631,0.9312446117401123,0.9216360449790955,,
NDM5_2493,0.26711133122444153,0.8196196556091309,0.8657171726226807,,
NDM5_2495,0.37086689472198486,0.8497745990753174,0.8558337688446045,,
NDM5_2496,0.3295751214027405,0.8439925909042358,0.8607101440429688,,
NDM5_2497,0.35995665192604065,0.8510109782218933,0.8837711215019226,,
NDM5_2499,0.3528352975845337,0.855695903301239,0.8887307643890381,,
NDM5_2525,0.41913869976997375,0.8620239496231079,0.8818580508232117,,
NDM5_2527,0.6555137634277344,0.9113559126853943,0.8696173429489136,,
NDM5_2582,0.43647006154060364,0.8683658838272095,0.8771397471427917,,
NDM5_2586,0.4262774884700775,0.8629897832870483,0.8619696497917175,,
NDM5_2612,0.2637534737586975,0.8865225315093994,0.9015069603919983,,
NDM5_2617,0.5838190317153931,0.9015696048736572,0.8996472954750061,,
NDM5_2619,0.4209674298763275,0.9003508687019348,0.902606725692749,,
NDM5_2645,0.6721551418304443,0.913732647895813,0.8773366212844849,,
NDM5_266_0,0.8223041296005249,0.9493796825408936,0.8936902284622192,,
NDM5_3001,0.6992737650871277,0.930624783039093,0.8885191679000854,,
NDM5_303_1,0.4464806318283081,0.8531909584999084,0.8553835153579712,,
NDM5_306_1,0.5921797752380371,0.9148059487342834,0.8847359418869019,,
NDM5_3157,0.7976624965667725,0.9581799507141113,0.9187061786651611,,
NDM5_3184,0.3735971748828888,0.8997873067855835,0.8931686878204346,,
NDM5_3210,0.603718638420105,0.9009877443313599,0.8482191562652588,,
NDM5_3214,0.4565674960613251,0.8719385266304016,0.8862089514732361,,
NDM5_3305,0.2217007279396057,0.8440411686897278,0.8758693933486938,,
NDM5_3331,0.497175008058548,0.8997748494148254,0.8899052739143372,,
NDM5_3451,0.43101826310157776,0.8543370366096497,0.9257947206497192,,
NDM5_3455,0.6254295706748962,0.9020368456840515,0.8797404766082764,,
NDM5_3484,0.3314562737941742,0.9004908204078674,0.9039595723152161,,
NDM5_3513,0.39660409092903137,0.8288276791572571,0.9074974060058594,,
NDM5_3514,0.4209975004196167,0.8721603751182556,0.8840996623039246,,
NDM5_3515,0.4076801836490631,0.8630975484848022,0.8556047677993774,,
NDM5_3518,0.5957632064819336,0.9011738896369934,0.8750205039978027,,
NDM5_3519,0.37427598237991333,0.8615111112594604,0.8877758979797363,,
NDM5_3577,0.3867439031600952,0.902531623840332,0.8809002041816711,,
NDM5_3632,0.5110031962394714,0.9186331033706665,0.8823275566101074,,
NDM5_3637,0.5085218548774719,0.9177992343902588,0.8924011588096619,,
NDM5_3638,0.5372819304466248,0.9177384376525879,0.912166953086853,,
NDM5_3788,0.43463197350502014,0.8771600723266602,0.8656757473945618,,
NDM5_378_0,0.5873420238494873,0.9216969609260559,0.9133146405220032,,
NDM5_3842,0.8530855178833008,0.9484286904335022,0.8857969045639038,,
NDM5_3992,0.6222777962684631,0.9177123308181763,0.8973668217658997,,
NDM5_400,0.7275263071060181,0.9451117515563965,0.8932192325592041,,
NDM5_4028,0.2506299912929535,0.8763582706451416,0.8776766061782837,,
NDM5_4082,0.4876094162464142,0.9163157343864441,0.9035029411315918,,
NDM5_4085,0.538364052772522,0.9201101064682007,0.921682596206665,,
NDM5_4115,0.2851075530052185,0.8251722455024719,0.8471164703369141,,
NDM5_4149,0.3200172185897827,0.8921538591384888,0.8933489918708801,,
NDM5_4170,0.3473535180091858,0.8321382403373718,0.8728863596916199,,
NDM5_4177,0.4163833558559418,0.8661478757858276,0.8541316986083984,,
NDM5_4207,0.5203624963760376,0.8930798172950745,0.8776440024375916,,
NDM5_4291,0.3130521774291992,0.8842796683311462,0.9027143120765686,,
NDM5_4291_2,0.8235185146331787,0.9383195042610168,0.8839208483695984,,
NDM5_4299,0.7669908404350281,0.9403949975967407,0.8905459642410278,,
NDM5_434,0.7460670471191406,0.9091465473175049,0.8855262398719788,,
NDM5_434_1,0.6374529600143433,0.9177417159080505,0.8682507872581482,,
NDM5_442,0.38736453652381897,0.8811503648757935,0.8836063146591187,,
NDM5_4477,0.5958490371704102,0.9126501679420471,0.8765261769294739,,
NDM5_4530,0.3888731896877289,0.8677477836608887,0.8945924043655396,,
NDM5_4535,0.3561410903930664,0.7956821322441101,0.8566594123840332,,
NDM5_4560,0.26975589990615845,0.8849485516548157,0.9117832183837891,,
NDM5_4562,0.6062893271446228,0.9176949262619019,0.8956528306007385,,
NDM5_4567_2,0.6092146635055542,0.9236521124839783,0.8842021226882935,,
NDM5_459,0.5795115828514099,0.9031431078910828,0.8986642956733704,,
NDM5_4593,0.2817065715789795,0.8100179433822632,0.8676624894142151,,
NDM5_4621,0.5021117329597473,0.9005340933799744,0.8874173760414124,,
NDM5_4625,0.6000306606292725,0.9142573475837708,0.8750905394554138,,
NDM5_4651,0.3145415782928467,0.8613618612289429,0.8654574155807495,,
NDM5_4652,0.3322829008102417,0.8432073593139648,0.858104944229126,,
NDM5_4658,0.33939310908317566,0.8139845132827759,0.8988791108131409,,
NDM5_468,0.5136294960975647,0.9087499380111694,0.8887052536010742,,
NDM5_4682,0.7373381853103638,0.948901355266571,0.9139745831489563,,
NDM5_4719,0.16123555600643158,0.8291053175926208,0.9025336503982544,,
NDM5_4743,0.41433054208755493,0.8449475765228271,0.8588489890098572,,
NDM5_4748,0.31662270426750183,0.8501754999160767,0.8407064080238342,,
NDM5_4771,0.7032981514930725,0.9362301230430603,0.9225718379020691,,
NDM5_4779,0.21621856093406677,0.8912636637687683,0.9139504432678223,,
NDM5_4834,0.6699886918067932,0.93944251537323,0.8795536160469055,,
NDM5_4835,0.1896170973777771,0.8928778171539307,0.904590904712677,,
NDM5_4837,0.4117397367954254,0.9000615477561951,0.8990273475646973,,
NDM5_4896,0.33163321018218994,0.8409359455108643,0.8711596727371216,,
NDM5_494,0.5333719253540039,0.9025213718414307,0.884576141834259,,
NDM5_4952,0.42549845576286316,0.8849667906761169,0.879456639289856,,
NDM5_4954,0.6234077215194702,0.9196711182594299,0.8954995274543762,,
NDM5_4981,0.29114457964897156,0.8925808668136597,0.9014217853546143,,
NDM5_532,0.22479873895645142,0.8404982686042786,0.849515974521637,,
NDM5_630_0,0.7541443705558777,0.9456804990768433,0.8986731767654419,,
NDM5_659,0.736758291721344,0.9514163136482239,0.900071918964386,,
NDM5_715,0.618005633354187,0.912619411945343,0.8833995461463928,,
NDM5_735,0.7306929230690002,0.9452325105667114,0.8840478658676147,,
NDM5_736_0,0.6240767240524292,0.9350749254226685,0.908322274684906,,
NDM5_737,0.7190833687782288,0.9154917597770691,0.9060324430465698,,
NDM5_764_0,0.6226955056190491,0.9420011639595032,0.9385383725166321,,
NDM5_790,0.773991048336029,0.9369373917579651,0.8891245722770691,,
NDM5_796,0.4626339077949524,0.8603053689002991,0.8740841150283813,,
NDM5_827_0,0.7214444875717163,0.9458991289138794,0.9080759882926941,,
NDM5_859,0.401725709438324,0.8959075212478638,0.8764985203742981,,
config_NDM5_028,0.37099048495292664,0.8780195713043213,0.9012209177017212,,
config_NDM5_044_2,0.4195776581764221,0.885391354560852,0.8903242349624634,,
config_NDM5_069,0.6239078044891357,0.9266417026519775,0.8954920172691345,,
config_NDM5_183,0.6391769647598267,0.9206717014312744,0.9032214283943176,,
config_NDM5_223,0.5942660570144653,0.9315809011459351,0.9018049836158752,,
config_NDM5_321,0.4162684381008148,0.846664309501648,0.8709417581558228,,
config_NDM5_404,0.6053261160850525,0.9279987215995789,0.8715851902961731,,
config_NDM5_582_2,0.7211545705795288,0.9319906830787659,0.9069279432296753,,
config_NDM5_685,0.2083522081375122,0.8330910801887512,0.9120408296585083,,
config_NDM5_703,0.8553259968757629,0.9483391642570496,0.8881872296333313,,
config_NDM5_704_2,0.16904544830322266,0.8470395803451538,0.9119300842285156,,
config_NDM5_721,0.5364477634429932,0.9144262671470642,0.8664722442626953,,
